Registration_Number,Registration_Date,Registration_Year,State,RTO_Office,Vehicle_Category,Vehicle_Sub_Type,Manufacturer_Brand,Fuel_Type,Emission_Norm,Engine_CC,Seating_Capacity,Vehicle_Age_Years
REG103254,07-11-2024,2024,Gujarat,Gandhinagar (GJ-18),4W,MUV,Maruti Suzuki,CNG,BS6,1000,6,0
REG103255,09-01-2019,2019,Uttar Pradesh,Allahabad (UP-70),2W,Motorcycle,Suzuki,Petrol,BS4,150,2,5
REG103256,26-11-2024,2024,Tamil Nadu,Salem (TN-30),4W,MUV,Toyota,Petrol,BS6,0,5,0
REG103257,11-02-2023,2023,Rajasthan,Udaipur (RJ-27),HCV,Tanker,Ashok Leyland,Diesel,BS6,3760,52,1
REG103258,21-07-2020,2020,Punjab,Jalandhar (PB-08),4W,SUV,Honda,Petrol,BS6,800,8,4
REG103259,03-06-2021,2021,Gujarat,Ahmedabad (GJ-01),2W,Scooter,Royal Enfield,EV,BS6,0,2,3
REG103260,07-01-2022,2022,Uttar Pradesh,Allahabad (UP-70),4W,SUV,Renault,Petrol,BS6,1462,8,2
REG103261,06-09-2023,2023,Karnataka,Bangalore Central (KA-01),OTH,Crane,Sonalika,Diesel,BS6,4998,45,1
REG103262,16-08-2023,2023,Rajasthan,Ajmer (RJ-01),LCV,Light Bus,Mahindra,Diesel,BS6,2523,9,1
REG103263,11-11-2024,2024,Karnataka,Mangalore (KA-19),2W,Moped,Suzuki,Petrol,BS6,100,2,0
REG103264,05-08-2021,2021,Tamil Nadu,Chennai Central (TN-01),2W,Scooter,Honda,Petrol,BS6,350,2,3
REG103265,28-07-2023,2023,Gujarat,Surat (GJ-05),2W,Moped,Ather,Petrol,BS6,200,2,1
REG103266,30-04-2023,2023,Rajasthan,Jodhpur (RJ-19),2W,Motorcycle,KTM,Hybrid,BS6,200,2,1
REG103267,26-10-2023,2023,Delhi,Delhi Central (DL-01),LCV,Mini Truck,Ashok Leyland,CNG,BS6,2956,12,1
REG103268,11-11-2019,2019,Madhya Pradesh,Jabalpur (MP-20),OTH,Tractor,Sonalika,Petrol,BS6,6700,45,5
REG103269,21-03-2023,2023,Delhi,Delhi Central (DL-01),OTH,Tractor,Escorts,Diesel,BS6,5660,52,1
REG103270,12-07-2023,2023,West Bengal,Howrah (WB-13),HCV,Bus,MAN,Diesel,BS6,5660,2,1
REG103271,14-05-2022,2022,Punjab,Ludhiana (PB-10),LCV,Light Bus,Force Motors,CNG,BS6,2523,9,2
REG103272,09-08-2021,2021,Gujarat,Gandhinagar (GJ-18),2W,Motorcycle,KTM,EV,BS6,0,2,3
REG103273,08-11-2023,2023,Rajasthan,Kota (RJ-20),4W,Hatchback,MG,Petrol,BS6,1197,5,1
REG103274,13-10-2023,2023,Kerala,Thiruvananthapuram (KL-01),2W,Scooter,Hero,Petrol,BS6,0,2,1
REG103275,30-09-2020,2020,Delhi,Delhi West (DL-08),4W,MUV,Kia,Diesel,BS6,2179,5,4
REG103276,03-11-2018,2018,Karnataka,Hubli (KA-25),4W,SUV,Toyota,Diesel,BS4,1462,7,6
REG103277,25-10-2024,2024,Madhya Pradesh,Indore (MP-09),3W,Auto Rickshaw,Kinetic Green,EV,BS6,0,6,0
REG103278,19-07-2023,2023,Rajasthan,Jodhpur (RJ-19),4W,Hatchback,Toyota,Petrol,BS6,800,5,1
REG103279,07-02-2023,2023,Maharashtra,Mumbai Central (MH-01),4W,Hatchback,Maruti Suzuki,Petrol,BS6,1968,5,1
REG103280,21-09-2023,2023,Punjab,Jalandhar (PB-08),2W,Scooter,Royal Enfield,Hybrid,BS6,110,2,1
REG103281,13-03-2023,2023,Tamil Nadu,Chennai Central (TN-01),LCV,Mini Truck,Tata Motors,CNG,BS6,2956,15,1
REG103282,15-10-2023,2023,Gujarat,Rajkot (GJ-03),LCV,Light Bus,Tata Motors,EV,BS6,0,12,1
REG103283,28-09-2021,2021,Tamil Nadu,Coimbatore (TN-37),4W,Sedan,Hyundai,Petrol,BS6,1000,8,3
REG103284,11-06-2024,2024,Madhya Pradesh,Jabalpur (MP-20),HCV,Bus,MAN,Diesel,BS6,6700,1,0
REG103285,11-01-2019,2019,Punjab,Ludhiana (PB-10),2W,Motorcycle,Ather,EV,BS4,0,2,5
REG103286,23-11-2022,2022,Delhi,Delhi Central (DL-01),3W,E-Rickshaw,TVS,CNG,BS6,225,3,2
REG103287,06-04-2020,2020,Tamil Nadu,Coimbatore (TN-37),2W,Motorcycle,Suzuki,EV,BS6,0,2,4
REG103288,17-03-2021,2021,Madhya Pradesh,Ujjain (MP-13),4W,MUV,MG,Diesel,BS6,1462,5,3
REG103289,18-03-2023,2023,Kerala,Kollam (KL-02),4W,Sedan,Toyota,Petrol,BS6,1968,8,1
REG103290,16-11-2022,2022,Karnataka,Mysore (KA-09),2W,Moped,Bajaj,EV,BS6,0,2,2
REG103291,13-05-2021,2021,Rajasthan,Jodhpur (RJ-19),HCV,Trailer,Ashok Leyland,Diesel,BS6,5660,52,3
REG103292,08-02-2022,2022,Gujarat,Surat (GJ-05),4W,MUV,Renault,Diesel,BS6,1498,6,2
REG103293,15-10-2022,2022,Delhi,Delhi Central (DL-01),2W,Motorcycle,Ola Electric,CNG,BS6,350,2,2
REG103294,29-01-2023,2023,West Bengal,Kolkata (WB-01),LCV,Pickup Van,Ashok Leyland,CNG,BS6,0,15,1
REG103295,19-03-2022,2022,Tamil Nadu,Salem (TN-30),4W,Hatchback,Tata Motors,Diesel,BS6,800,7,2
REG103296,21-07-2024,2024,Uttar Pradesh,Kanpur (UP-78),3W,Auto Rickshaw,Mahindra,CNG,BS6,200,3,0
REG103297,15-11-2023,2023,Tamil Nadu,Coimbatore (TN-37),2W,Scooter,Honda,EV,BS6,0,2,1
REG103298,19-10-2020,2020,Rajasthan,Ajmer (RJ-01),4W,MUV,MG,Hybrid,BS6,1462,7,4
REG103299,10-05-2024,2024,West Bengal,Asansol (WB-39),2W,Scooter,Honda,EV,BS6,0,2,0
REG103300,07-01-2024,2024,Gujarat,Ahmedabad (GJ-01),2W,Scooter,Bajaj,Petrol,BS6,150,2,0
REG103301,23-02-2022,2022,Kerala,Kollam (KL-02),2W,Scooter,Suzuki,EV,BS6,0,2,2
REG103302,08-01-2020,2020,Tamil Nadu,Madurai (TN-58),HCV,Trailer,MAN,Diesel,BS6,0,1,4
REG103303,27-03-2023,2023,Rajasthan,Udaipur (RJ-27),HCV,Truck,MAN,Diesel,BS6,5660,52,1
REG103304,24-09-2024,2024,Tamil Nadu,Trichy (TN-45),3W,Auto Rickshaw,Bajaj,CNG,BS6,225,3,0
REG103305,27-06-2024,2024,Tamil Nadu,Salem (TN-30),2W,Scooter,Yamaha,Hybrid,BS6,125,2,0
REG103306,09-10-2022,2022,Tamil Nadu,Chennai Central (TN-01),3W,Auto Rickshaw,Bajaj,EV,BS6,0,3,2
REG103307,08-09-2023,2023,Telangana,Karimnagar (TS-01),2W,Moped,Honda,EV,BS6,0,2,1
REG103308,17-06-2019,2019,Kerala,Thrissur (KL-08),4W,Sedan,Honda,Diesel,BS4,1598,7,5
REG103309,05-06-2022,2022,Karnataka,Bangalore Central (KA-01),2W,Scooter,Honda,Petrol,BS6,400,2,2
REG103310,03-08-2018,2018,Gujarat,Surat (GJ-05),2W,Motorcycle,Bajaj,CNG,BS4,100,2,6
REG103311,29-04-2023,2023,West Bengal,Howrah (WB-13),2W,Scooter,Hero,Petrol,BS6,100,2,1
REG103312,14-04-2024,2024,Kerala,Kochi (KL-07),4W,Sedan,Kia,Petrol,BS6,1000,8,0
REG103313,30-12-2019,2019,Punjab,Ludhiana (PB-10),LCV,Light Bus,Tata Motors,CNG,BS4,0,9,5
REG103314,13-12-2023,2023,Karnataka,Mangalore (KA-19),LCV,Pickup Van,Eicher,Diesel,BS6,3298,9,1
REG103315,10-01-2024,2024,Delhi,Delhi East (DL-02),LCV,Pickup Van,Ashok Leyland,Diesel,BS6,0,9,0
REG103316,29-05-2023,2023,Uttar Pradesh,Varanasi (UP-65),2W,Scooter,Hero,Petrol,BS6,200,2,1
REG103317,25-10-2021,2021,Telangana,Hyderabad (TS-09),2W,Moped,Honda,EV,BS6,0,2,3
REG103318,04-01-2019,2019,Kerala,Kochi (KL-07),3W,Tempo,Piaggio,CNG,BS4,250,3,5
REG103319,20-02-2024,2024,Madhya Pradesh,Ujjain (MP-13),HCV,Tanker,Eicher,Diesel,BS6,4998,1,0
REG103320,09-03-2020,2020,Rajasthan,Jodhpur (RJ-19),4W,SUV,Tata Motors,EV,BS6,0,5,4
REG103321,01-05-2022,2022,Rajasthan,Ajmer (RJ-01),LCV,Mini Truck,Force Motors,CNG,BS6,3298,12,2
REG103322,12-12-2020,2020,Kerala,Thiruvananthapuram (KL-01),HCV,Trailer,BharatBenz,Diesel,BS6,4998,52,4
REG103323,13-06-2023,2023,Rajasthan,Jaipur (RJ-14),4W,Hatchback,Hyundai,Diesel,BS6,0,8,1
REG103324,23-04-2020,2020,Tamil Nadu,Salem (TN-30),2W,Moped,Ather,EV,BS6,0,2,4
REG103325,30-09-2020,2020,West Bengal,Durgapur (WB-40),4W,Hatchback,Mahindra,Petrol,BS6,0,5,4
REG103326,09-03-2023,2023,Kerala,Kollam (KL-02),3W,Tempo,Mahindra,CNG,BS6,225,7,1
REG103327,06-07-2021,2021,Delhi,Delhi West (DL-08),HCV,Trailer,MAN,EV,BS6,0,2,3
REG103328,11-09-2022,2022,Maharashtra,Nagpur (MH-31),4W,SUV,Skoda,Diesel,BS6,1000,5,2
REG103329,28-08-2021,2021,Madhya Pradesh,Indore (MP-09),4W,Sedan,Maruti Suzuki,EV,BS6,0,6,3
REG103330,08-10-2024,2024,West Bengal,Durgapur (WB-40),2W,Moped,Honda,Petrol,BS6,0,2,0
REG103331,03-04-2023,2023,Rajasthan,Ajmer (RJ-01),4W,Hatchback,Hyundai,Diesel,BS6,1000,6,1
REG103332,19-05-2024,2024,Delhi,Delhi North (DL-04),4W,MUV,Maruti Suzuki,Petrol,BS6,2179,8,0
REG103333,27-04-2022,2022,Madhya Pradesh,Bhopal (MP-04),2W,Moped,Ola Electric,EV,BS6,0,2,2
REG103334,05-11-2020,2020,Madhya Pradesh,Jabalpur (MP-20),2W,Motorcycle,Honda,Hybrid,BS6,350,2,4
REG103335,23-04-2021,2021,Punjab,Patiala (PB-11),2W,Motorcycle,Yamaha,CNG,BS6,150,2,3
REG103336,15-10-2021,2021,Telangana,Karimnagar (TS-01),4W,SUV,Tata Motors,Diesel,BS6,0,8,3
REG103337,05-05-2022,2022,Telangana,Hyderabad (TS-09),4W,SUV,Mahindra,CNG,BS6,800,5,2
REG103338,01-12-2022,2022,Madhya Pradesh,Bhopal (MP-04),3W,E-Rickshaw,Atul Auto,CNG,BS6,250,6,2
REG103339,20-08-2019,2019,Rajasthan,Udaipur (RJ-27),4W,SUV,Kia,Petrol,BS4,1968,6,5
REG103340,20-08-2023,2023,Kerala,Thrissur (KL-08),2W,Moped,Yamaha,Petrol,BS6,200,2,1
REG103341,21-09-2021,2021,Punjab,Chandigarh (CH-01),4W,Hatchback,Kia,Petrol,BS6,1462,7,3
REG103342,06-07-2023,2023,Madhya Pradesh,Ujjain (MP-13),4W,MUV,Skoda,EV,BS6,0,7,1
REG103343,06-02-2023,2023,West Bengal,Asansol (WB-39),4W,MUV,Toyota,Diesel,BS6,1968,8,1
REG103344,18-04-2018,2018,Telangana,Nizamabad (TS-05),OTH,Tractor,John Deere,Diesel,BS4,3760,45,6
REG103345,23-11-2019,2019,Madhya Pradesh,Bhopal (MP-04),4W,MUV,MG,Diesel,BS4,1462,7,5
REG103346,26-10-2022,2022,Madhya Pradesh,Bhopal (MP-04),4W,Hatchback,MG,Diesel,BS6,1197,6,2
REG103347,28-07-2020,2020,Delhi,Delhi East (DL-02),4W,SUV,Kia,Petrol,BS6,1598,6,4
REG103348,16-12-2019,2019,Telangana,Nizamabad (TS-05),4W,Hatchback,Tata Motors,Petrol,BS4,1968,7,5
REG103349,26-05-2023,2023,Delhi,Delhi East (DL-02),3W,E-Rickshaw,Kinetic Green,EV,BS6,0,3,1
REG103350,06-09-2020,2020,Gujarat,Gandhinagar (GJ-18),4W,Sedan,Tata Motors,Petrol,BS6,1000,7,4
REG103351,08-07-2023,2023,Uttar Pradesh,Allahabad (UP-70),2W,Motorcycle,Ola Electric,Petrol,BS6,200,2,1
REG103352,29-08-2018,2018,Kerala,Thrissur (KL-08),OTH,Tractor,TAFE,Diesel,BS4,5660,1,6
REG103353,20-07-2021,2021,Delhi,Delhi North (DL-04),OTH,Crane,John Deere,Diesel,BS6,3760,2,3
REG103354,08-01-2023,2023,Karnataka,Belgaum (KA-22),4W,Hatchback,Tata Motors,Diesel,BS6,1968,7,1
REG103355,28-11-2024,2024,Maharashtra,Nashik (MH-15),4W,Hatchback,Tata Motors,Petrol,BS6,1462,5,0
REG103356,03-01-2021,2021,Rajasthan,Udaipur (RJ-27),2W,Scooter,Ather,CNG,BS6,160,2,3
REG103357,19-04-2018,2018,Rajasthan,Kota (RJ-20),2W,Scooter,Ola Electric,Petrol,BS4,200,2,6
REG103358,21-04-2023,2023,Uttar Pradesh,Lucknow (UP-32),3W,E-Rickshaw,Atul Auto,EV,BS6,0,7,1
REG103359,14-12-2022,2022,Tamil Nadu,Salem (TN-30),2W,Motorcycle,Ola Electric,CNG,BS6,250,2,2
REG103360,05-12-2021,2021,Maharashtra,Mumbai Central (MH-01),3W,Tempo,Kinetic Green,CNG,BS6,225,6,3
REG103361,11-07-2019,2019,Punjab,Chandigarh (CH-01),2W,Moped,TVS,Petrol,BS4,200,2,5
REG103362,13-01-2022,2022,Madhya Pradesh,Bhopal (MP-04),2W,Scooter,Ola Electric,Petrol,BS6,110,2,2
REG103363,07-06-2024,2024,Rajasthan,Jaipur (RJ-14),2W,Motorcycle,Bajaj,EV,BS6,0,2,0
REG103364,07-02-2021,2021,Maharashtra,Nashik (MH-15),2W,Scooter,TVS,Petrol,BS6,400,2,3
REG103365,02-11-2023,2023,Madhya Pradesh,Indore (MP-09),4W,Sedan,Skoda,Hybrid,BS6,1197,8,1
REG103366,23-03-2018,2018,Madhya Pradesh,Ujjain (MP-13),2W,Motorcycle,Yamaha,Petrol,BS4,125,2,6
REG103367,26-08-2022,2022,Uttar Pradesh,Lucknow (UP-32),LCV,Light Bus,Mahindra,Diesel,BS6,0,15,2
REG103368,09-09-2023,2023,Gujarat,Surat (GJ-05),3W,Auto Rickshaw,TVS,CNG,BS6,0,3,1
REG103369,22-12-2023,2023,Telangana,Warangal (TS-03),2W,Motorcycle,TVS,Petrol,BS6,100,2,1
REG103370,31-07-2024,2024,Karnataka,Mysore (KA-09),2W,Moped,Ather,Petrol,BS6,250,2,0
REG103371,02-08-2021,2021,Rajasthan,Ajmer (RJ-01),4W,Sedan,Kia,Diesel,BS6,800,8,3
REG103372,21-04-2020,2020,Gujarat,Rajkot (GJ-03),2W,Moped,Royal Enfield,Petrol,BS6,350,2,4
REG103373,08-01-2024,2024,Telangana,Karimnagar (TS-01),4W,MUV,MG,CNG,BS6,2179,5,0
REG103374,11-08-2022,2022,Kerala,Kollam (KL-02),2W,Scooter,KTM,EV,BS6,0,2,2
REG103375,24-07-2022,2022,Tamil Nadu,Trichy (TN-45),3W,Tempo,Mahindra,CNG,BS6,200,7,2
REG103376,26-11-2023,2023,Tamil Nadu,Trichy (TN-45),4W,Sedan,Honda,EV,BS6,0,7,1
REG103377,06-08-2019,2019,Karnataka,Mangalore (KA-19),2W,Scooter,Bajaj,EV,BS4,0,2,5
REG103378,08-02-2018,2018,Rajasthan,Udaipur (RJ-27),4W,MUV,Renault,Diesel,BS4,1968,8,6
REG103379,25-09-2020,2020,Gujarat,Rajkot (GJ-03),HCV,Trailer,MAN,Diesel,BS6,4998,1,4
REG103380,17-12-2024,2024,Tamil Nadu,Madurai (TN-58),2W,Moped,Yamaha,Petrol,BS6,160,2,0
REG103381,12-10-2019,2019,Karnataka,Mangalore (KA-19),4W,Hatchback,Skoda,CNG,BS4,1498,5,5
REG103382,17-12-2018,2018,Telangana,Karimnagar (TS-01),2W,Moped,Honda,EV,BS4,0,2,6
REG103383,29-01-2023,2023,West Bengal,Kolkata (WB-01),2W,Motorcycle,KTM,EV,BS6,0,2,1
REG103384,15-08-2022,2022,Gujarat,Ahmedabad (GJ-01),2W,Motorcycle,Suzuki,EV,BS6,0,2,2
REG103385,04-02-2023,2023,Uttar Pradesh,Varanasi (UP-65),4W,SUV,Honda,Petrol,BS6,1000,5,1
REG103386,05-07-2022,2022,Punjab,Chandigarh (CH-01),2W,Scooter,Hero,Petrol,BS6,100,2,2
REG103387,31-08-2023,2023,Kerala,Kochi (KL-07),2W,Motorcycle,TVS,Petrol,BS6,125,2,1
REG103388,30-03-2018,2018,Madhya Pradesh,Indore (MP-09),4W,Sedan,Maruti Suzuki,Petrol,BS4,2179,7,6
REG103389,20-06-2023,2023,Punjab,Patiala (PB-11),3W,Tempo,Mahindra,EV,BS6,0,7,1
REG103390,27-06-2023,2023,Uttar Pradesh,Agra (UP-80),4W,MUV,Kia,Petrol,BS6,1197,8,1
REG103391,26-05-2021,2021,Madhya Pradesh,Ujjain (MP-13),4W,SUV,Tata Motors,Petrol,BS6,1000,7,3
REG103392,02-05-2024,2024,Kerala,Kochi (KL-07),2W,Motorcycle,Yamaha,Petrol,BS6,350,2,0
REG103393,08-11-2022,2022,Punjab,Ludhiana (PB-10),LCV,Pickup Van,Force Motors,EV,BS6,0,12,2
REG103394,15-02-2021,2021,Telangana,Hyderabad (TS-09),4W,MUV,Maruti Suzuki,Diesel,BS6,2179,7,3
REG103395,10-02-2021,2021,Punjab,Chandigarh (CH-01),4W,SUV,Skoda,Hybrid,BS6,1498,7,3
REG103396,26-05-2022,2022,Punjab,Patiala (PB-11),2W,Motorcycle,Bajaj,Petrol,BS6,100,2,2
REG103397,13-10-2022,2022,Madhya Pradesh,Gwalior (MP-07),2W,Scooter,Yamaha,Petrol,BS6,250,2,2
REG103398,29-10-2024,2024,Delhi,Delhi East (DL-02),2W,Motorcycle,Yamaha,Petrol,BS6,110,2,0
REG103399,01-10-2023,2023,Karnataka,Bangalore Central (KA-01),2W,Motorcycle,Ather,Petrol,BS6,160,2,1
REG103400,01-11-2024,2024,Uttar Pradesh,Varanasi (UP-65),LCV,Light Bus,Eicher,CNG,BS6,2956,9,0
REG103401,27-01-2022,2022,Karnataka,Mysore (KA-09),2W,Moped,Suzuki,Petrol,BS6,350,2,2
REG103402,15-05-2020,2020,Kerala,Kochi (KL-07),4W,Hatchback,Maruti Suzuki,Petrol,BS6,1197,7,4
REG103403,06-10-2024,2024,Punjab,Jalandhar (PB-08),4W,Sedan,Maruti Suzuki,Diesel,BS6,1197,8,0
REG103404,16-12-2023,2023,Telangana,Hyderabad (TS-09),4W,Sedan,Hyundai,Hybrid,BS6,1498,7,1
REG103405,23-02-2020,2020,West Bengal,Durgapur (WB-40),2W,Scooter,TVS,EV,BS6,0,2,4
REG103406,23-08-2021,2021,Kerala,Kollam (KL-02),HCV,Tanker,Ashok Leyland,Diesel,BS6,4998,45,3
REG103407,05-08-2023,2023,Rajasthan,Ajmer (RJ-01),2W,Scooter,Yamaha,Petrol,BS6,350,2,1
REG103408,19-06-2022,2022,Uttar Pradesh,Allahabad (UP-70),HCV,Tanker,Eicher,Diesel,BS6,5660,32,2
REG103409,29-02-2020,2020,Rajasthan,Ajmer (RJ-01),2W,Scooter,Royal Enfield,Petrol,BS6,0,2,4
REG103410,11-08-2023,2023,Tamil Nadu,Trichy (TN-45),OTH,Tractor,Sonalika,Diesel,BS6,4998,45,1
REG103411,22-09-2021,2021,Rajasthan,Jaipur (RJ-14),OTH,Road Roller,TAFE,Diesel,BS6,0,1,3
REG103412,05-08-2022,2022,Karnataka,Mysore (KA-09),LCV,Light Bus,Ashok Leyland,Diesel,BS6,3298,12,2
REG103413,26-12-2019,2019,Karnataka,Bangalore Central (KA-01),OTH,Crane,Escorts,Diesel,BS4,4998,1,5
REG103414,29-04-2022,2022,West Bengal,Kolkata (WB-01),4W,SUV,Skoda,Petrol,BS6,1000,8,2
REG103415,13-08-2020,2020,Maharashtra,Pune (MH-12),4W,MUV,Kia,Petrol,BS6,1197,8,4
REG103416,03-08-2021,2021,Karnataka,Belgaum (KA-22),2W,Moped,TVS,Petrol,BS6,150,2,3
REG103417,06-10-2023,2023,Karnataka,Bangalore Central (KA-01),2W,Motorcycle,Bajaj,EV,BS6,0,2,1
REG103418,02-06-2019,2019,Telangana,Karimnagar (TS-01),4W,Hatchback,Honda,Diesel,BS4,1598,7,5
REG103419,10-02-2023,2023,Telangana,Karimnagar (TS-01),2W,Scooter,Suzuki,Petrol,BS6,400,2,1
REG103420,06-12-2019,2019,Maharashtra,Pune (MH-12),4W,Sedan,Toyota,Petrol,BS4,0,8,5
REG103421,07-11-2021,2021,Uttar Pradesh,Allahabad (UP-70),2W,Scooter,Ola Electric,Petrol,BS6,400,2,3
REG103422,18-06-2022,2022,Gujarat,Surat (GJ-05),4W,Sedan,Renault,Petrol,BS6,1197,5,2
REG103423,16-02-2022,2022,Delhi,Delhi Central (DL-01),4W,Sedan,Skoda,Diesel,BS6,1197,6,2
REG103424,06-03-2022,2022,Kerala,Kochi (KL-07),HCV,Bus,BharatBenz,Diesel,BS6,6700,45,2
REG103425,25-08-2022,2022,Telangana,Karimnagar (TS-01),2W,Moped,Yamaha,Petrol,BS6,250,2,2
REG103426,13-08-2022,2022,Maharashtra,Pune (MH-12),2W,Moped,KTM,EV,BS6,0,2,2
REG103427,23-11-2023,2023,Kerala,Thiruvananthapuram (KL-01),2W,Moped,Ather,Petrol,BS6,200,2,1
REG103428,07-03-2020,2020,Madhya Pradesh,Gwalior (MP-07),3W,E-Rickshaw,Mahindra,CNG,BS6,0,6,4
REG103429,27-10-2022,2022,Madhya Pradesh,Bhopal (MP-04),2W,Scooter,Bajaj,Petrol,BS6,350,2,2
REG103430,29-03-2023,2023,Delhi,Delhi Central (DL-01),HCV,Tanker,Ashok Leyland,EV,BS6,0,32,1
REG103431,19-06-2023,2023,West Bengal,Kolkata (WB-01),2W,Motorcycle,Royal Enfield,Petrol,BS6,200,2,1
REG103432,25-04-2023,2023,Rajasthan,Kota (RJ-20),LCV,Light Bus,Eicher,EV,BS6,0,12,1
REG103433,05-02-2024,2024,Madhya Pradesh,Bhopal (MP-04),2W,Motorcycle,Suzuki,EV,BS6,0,2,0
REG103434,20-07-2022,2022,Punjab,Jalandhar (PB-08),4W,SUV,Honda,EV,BS6,0,8,2
REG103435,09-12-2024,2024,Punjab,Chandigarh (CH-01),2W,Scooter,Ather,CNG,BS6,250,2,0
REG103436,24-03-2024,2024,West Bengal,Howrah (WB-13),2W,Moped,TVS,EV,BS6,0,2,0
REG103437,04-12-2022,2022,Telangana,Khammam (TS-07),2W,Moped,KTM,CNG,BS6,250,2,2
REG103438,22-05-2024,2024,Tamil Nadu,Coimbatore (TN-37),4W,SUV,Toyota,CNG,BS6,1197,8,0
REG103439,31-01-2022,2022,Gujarat,Ahmedabad (GJ-01),3W,Auto Rickshaw,Kinetic Green,EV,BS6,0,3,2
REG103440,04-05-2018,2018,Kerala,Thiruvananthapuram (KL-01),2W,Motorcycle,Ola Electric,EV,BS4,0,2,6
REG103441,05-08-2020,2020,West Bengal,Kolkata (WB-01),LCV,Pickup Van,Mahindra,Diesel,BS6,2523,12,4
REG103442,16-04-2021,2021,Telangana,Hyderabad (TS-09),2W,Moped,Hero,Petrol,BS6,350,2,3
REG103443,09-09-2023,2023,Gujarat,Surat (GJ-05),2W,Scooter,Hero,Petrol,BS6,125,2,1
REG103444,14-11-2022,2022,Telangana,Karimnagar (TS-01),2W,Scooter,Suzuki,Petrol,BS6,200,2,2
REG103445,10-11-2021,2021,West Bengal,Asansol (WB-39),4W,SUV,Toyota,Diesel,BS6,1598,7,3
REG103446,16-10-2023,2023,Maharashtra,Nagpur (MH-31),2W,Moped,Bajaj,CNG,BS6,110,2,1
REG103447,26-06-2022,2022,West Bengal,Kolkata (WB-01),2W,Scooter,Royal Enfield,Petrol,BS6,125,2,2
REG103448,21-08-2023,2023,Kerala,Kozhikode (KL-11),2W,Moped,Yamaha,Petrol,BS6,400,2,1
REG103449,09-11-2021,2021,Madhya Pradesh,Ujjain (MP-13),2W,Motorcycle,Suzuki,EV,BS6,0,2,3
REG103450,18-03-2023,2023,Karnataka,Hubli (KA-25),LCV,Pickup Van,Force Motors,Diesel,BS6,2523,9,1
REG103451,20-09-2022,2022,Maharashtra,Pune (MH-12),3W,E-Rickshaw,Atul Auto,CNG,BS6,225,6,2
REG103452,28-03-2023,2023,Maharashtra,Pune (MH-12),4W,SUV,Mahindra,Petrol,BS6,1498,7,1
REG103453,22-10-2023,2023,Maharashtra,Pune (MH-12),4W,MUV,Mahindra,Petrol,BS6,1498,5,1
REG103454,01-07-2023,2023,Tamil Nadu,Chennai Central (TN-01),4W,Hatchback,Toyota,EV,BS6,0,7,1
REG103455,15-02-2022,2022,Punjab,Patiala (PB-11),2W,Motorcycle,Royal Enfield,EV,BS6,0,2,2
REG103456,01-11-2018,2018,Madhya Pradesh,Indore (MP-09),LCV,Pickup Van,Ashok Leyland,Diesel,BS4,2523,9,6
REG103457,05-02-2023,2023,Delhi,Delhi West (DL-08),4W,Sedan,Kia,Diesel,BS6,1462,6,1
REG103458,06-04-2022,2022,Punjab,Patiala (PB-11),2W,Motorcycle,KTM,Petrol,BS6,350,2,2
REG103459,14-11-2018,2018,Delhi,Delhi West (DL-08),4W,Hatchback,Hyundai,Petrol,BS4,1000,6,6
REG103460,14-10-2022,2022,Telangana,Hyderabad (TS-09),OTH,Tractor,Mahindra,Diesel,BS6,3760,2,2
REG103461,05-02-2023,2023,Punjab,Patiala (PB-11),HCV,Truck,Eicher,Diesel,BS6,0,45,1
REG103462,25-02-2019,2019,Madhya Pradesh,Jabalpur (MP-20),2W,Scooter,TVS,Petrol,BS4,0,2,5
REG103463,14-10-2020,2020,Punjab,Chandigarh (CH-01),3W,Auto Rickshaw,Kinetic Green,CNG,BS6,225,3,4
REG103464,31-12-2018,2018,West Bengal,Howrah (WB-13),2W,Scooter,Suzuki,EV,BS4,0,2,6
REG103465,17-02-2022,2022,West Bengal,Kolkata (WB-01),2W,Moped,Bajaj,CNG,BS6,0,2,2
REG103466,27-02-2021,2021,Karnataka,Belgaum (KA-22),4W,MUV,Kia,Petrol,BS6,1462,6,3
REG103467,15-01-2022,2022,Tamil Nadu,Chennai Central (TN-01),4W,Sedan,Kia,Petrol,BS6,2179,5,2
REG103468,21-08-2023,2023,Gujarat,Gandhinagar (GJ-18),3W,E-Rickshaw,TVS,CNG,BS6,250,7,1
REG103469,17-04-2019,2019,Tamil Nadu,Madurai (TN-58),4W,MUV,Tata Motors,Petrol,BS4,1000,8,5
REG103470,29-01-2024,2024,Maharashtra,Pune (MH-12),4W,Hatchback,Hyundai,EV,BS6,0,8,0
REG103471,12-01-2022,2022,Maharashtra,Pune (MH-12),4W,MUV,Mahindra,Petrol,BS6,800,7,2
REG103472,12-03-2023,2023,Punjab,Patiala (PB-11),2W,Moped,Suzuki,Petrol,BS6,150,2,1
REG103473,05-01-2023,2023,Delhi,Delhi North (DL-04),2W,Scooter,Honda,Hybrid,BS6,100,2,1
REG103474,12-04-2018,2018,Punjab,Jalandhar (PB-08),LCV,Mini Truck,Ashok Leyland,CNG,BS4,2956,9,6
REG103475,08-09-2024,2024,Delhi,Delhi West (DL-08),2W,Motorcycle,Suzuki,Petrol,BS6,160,2,0
REG103476,20-06-2020,2020,Gujarat,Gandhinagar (GJ-18),4W,Sedan,Skoda,EV,BS6,0,8,4
