Registration_Number,Registration_Date,Registration_Year,State,RTO_Office,Vehicle_Category,Vehicle_Sub_Type,Manufacturer_Brand,Fuel_Type,Emission_Norm,Engine_CC,Seating_Capacity,Vehicle_Age_Years,is_clean,is_compliant,CFAR,FMI
REG103508,08-03-2021,2021,Madhya Pradesh,Jabalpur (MP-20),HCV,Tanker,Tata Motors,Diesel,BS6,3760.0,2,3,False,True,44.89795918367347,95.91836734693877
REG103509,22-10-2024,2024,West Bengal,Kolkata (WB-01),4W,SUV,Hyundai,Hybrid,BS6,1000.0,5,0,True,True,27.027027027027028,100.0
REG103510,11-02-2021,2021,Uttar Pradesh,Lucknow (UP-32),2W,Scooter,Royal Enfield,Petrol,BS6,110.0,2,3,False,True,30.76923076923077,94.87179487179486
REG103511,04-06-2023,2023,Punjab,Patiala (PB-11),2W,Moped,KTM,Petrol,BS6,350.0,2,1,False,True,33.33333333333333,100.0
REG103512,08-12-2020,2020,Delhi,Delhi South (DL-09),HCV,Trailer,MAN,Diesel,BS4,6700.0,2,4,False,False,38.23529411764706,85.29411764705883
REG103513,20-11-2022,2022,Telangana,Karimnagar (TS-01),3W,Auto Rickshaw,Mahindra,EV,BS6,0.0,6,2,True,True,37.5,97.91666666666666
REG103514,12-10-2023,2023,Delhi,Delhi East (DL-02),2W,Motorcycle,TVS,Petrol,BS6,100.0,2,1,False,True,36.666666666666664,98.33333333333333
REG103515,10-11-2024,2024,Telangana,Warangal (TS-03),4W,MUV,MG,CNG,BS6,1968.0,8,0,True,True,25.71428571428571,100.0
REG103516,20-04-2024,2024,Uttar Pradesh,Lucknow (UP-32),2W,Scooter,Yamaha,CNG,BS6,160.0,2,0,True,True,27.77777777777778,100.0
REG103517,29-09-2023,2023,Madhya Pradesh,Gwalior (MP-07),3W,E-Rickshaw,TVS,Diesel,BS6,225.0,3,1,False,True,36.36363636363637,96.36363636363636
REG103518,31-10-2023,2023,Kerala,Thiruvananthapuram (KL-01),4W,Sedan,MG,Petrol,BS6,800.0,5,1,False,True,30.508474576271187,96.61016949152543
REG103519,02-08-2022,2022,Maharashtra,Pune (MH-12),3W,Auto Rickshaw,Atul Auto,EV,BS6,0.0,7,2,True,True,41.86046511627907,97.67441860465115
REG103520,30-04-2024,2024,Delhi,Delhi East (DL-02),2W,Moped,Hero,EV,BS6,0.0,2,0,True,True,41.02564102564102,100.0
REG103521,29-07-2021,2021,Telangana,Nizamabad (TS-05),4W,MUV,MG,Hybrid,BS6,1197.0,8,3,True,True,38.70967741935484,93.54838709677419
REG103522,10-03-2021,2021,Rajasthan,Jaipur (RJ-14),LCV,Pickup Van,Ashok Leyland,Diesel,BS6,2956.0,9,3,False,True,42.857142857142854,95.23809523809523
REG103523,16-08-2020,2020,Uttar Pradesh,Agra (UP-80),4W,Hatchback,Skoda,Diesel,BS6,1498.0,5,4,False,True,35.714285714285715,78.57142857142857
REG103524,18-03-2021,2021,West Bengal,Asansol (WB-39),2W,Motorcycle,Bajaj,Petrol,BS6,100.0,2,3,False,True,39.130434782608695,95.65217391304348
REG103525,19-07-2018,2018,Tamil Nadu,Salem (TN-30),OTH,Crane,Escorts,Diesel,BS4,5660.0,1,6,False,False,20.0,0.0
REG103526,17-01-2022,2022,Tamil Nadu,Madurai (TN-58),HCV,Bus,Ashok Leyland,Diesel,BS6,6700.0,32,2,False,True,48.148148148148145,96.29629629629629
REG103527,18-03-2021,2021,Maharashtra,Nashik (MH-15),2W,Motorcycle,Suzuki,EV,BS6,0.0,2,3,True,True,44.73684210526316,100.0
REG103528,13-04-2021,2021,West Bengal,Siliguri (WB-73),4W,SUV,Hyundai,Petrol,BS6,2179.0,5,3,False,True,39.130434782608695,95.65217391304348
REG103529,03-11-2024,2024,Maharashtra,Nagpur (MH-31),LCV,Mini Truck,Force Motors,EV,BS6,0.0,9,0,True,True,45.714285714285715,100.0
REG103530,22-12-2020,2020,Tamil Nadu,Salem (TN-30),2W,Motorcycle,Royal Enfield,Petrol,BS6,250.0,2,4,False,True,34.285714285714285,85.71428571428571
REG103531,22-06-2023,2023,Tamil Nadu,Trichy (TN-45),2W,Motorcycle,Bajaj,EV,BS6,0.0,2,1,True,True,41.509433962264154,96.22641509433963
REG103532,28-01-2023,2023,Delhi,Delhi Central (DL-01),2W,Motorcycle,KTM,Hybrid,BS6,100.0,2,1,True,True,36.666666666666664,98.33333333333333
REG103533,14-04-2024,2024,Telangana,Khammam (TS-07),2W,Moped,Bajaj,Petrol,BS6,350.0,2,0,False,True,25.71428571428571,100.0
REG103534,03-10-2019,2019,Maharashtra,Nagpur (MH-31),2W,Motorcycle,Bajaj,CNG,BS4,400.0,2,5,True,False,36.84210526315789,5.263157894736842
REG103535,08-10-2021,2021,Delhi,Delhi South (DL-09),2W,Scooter,Honda,Petrol,BS6,100.0,2,3,False,True,44.11764705882353,94.11764705882352
REG103536,17-11-2023,2023,Gujarat,Rajkot (GJ-03),2W,Motorcycle,Ola Electric,EV,BS6,0.0,2,1,True,True,36.84210526315789,100.0
REG103537,01-12-2021,2021,Madhya Pradesh,Bhopal (MP-04),3W,E-Rickshaw,Atul Auto,EV,BS6,0.0,3,3,True,True,44.89795918367347,95.91836734693877
REG103538,23-12-2021,2021,Rajasthan,Kota (RJ-20),2W,Moped,TVS,Petrol,BS6,400.0,2,3,False,True,42.857142857142854,95.23809523809523
REG103539,16-03-2018,2018,Delhi,Delhi North (DL-04),4W,Sedan,Honda,Petrol,BS4,2179.0,5,6,False,False,17.647058823529413,0.0
REG103540,08-03-2020,2020,Madhya Pradesh,Ujjain (MP-13),2W,Moped,Yamaha,EV,BS4,0.0,2,4,True,False,45.45454545454545,81.81818181818183
REG103541,28-08-2022,2022,Telangana,Warangal (TS-03),4W,Hatchback,Mahindra,CNG,BS6,1498.0,5,2,True,True,37.5,97.91666666666666
REG103542,18-09-2020,2020,Madhya Pradesh,Indore (MP-09),2W,Scooter,Hero,Petrol,BS6,200.0,2,4,False,True,45.45454545454545,81.81818181818183
REG103543,07-03-2023,2023,Punjab,Jalandhar (PB-08),HCV,Trailer,Tata Motors,CNG,BS6,5660.0,2,1,True,True,33.33333333333333,100.0
REG103544,19-01-2023,2023,Uttar Pradesh,Varanasi (UP-65),2W,Moped,Ather,Petrol,BS6,250.0,2,1,False,True,26.666666666666668,100.0
REG103545,18-10-2022,2022,Madhya Pradesh,Jabalpur (MP-20),2W,Scooter,KTM,Petrol,BS6,160.0,2,2,False,True,39.53488372093023,100.0
REG103546,15-02-2021,2021,Madhya Pradesh,Ujjain (MP-13),2W,Motorcycle,Ather,EV,BS6,0.0,2,3,True,True,44.89795918367347,95.91836734693877
REG103547,22-02-2021,2021,Delhi,Delhi South (DL-09),2W,Scooter,TVS,EV,BS6,0.0,2,3,True,True,44.11764705882353,94.11764705882352
REG103548,31-07-2020,2020,Rajasthan,Ajmer (RJ-01),4W,Sedan,MG,Petrol,BS4,1462.0,5,4,False,False,52.0,84.0
REG103549,14-06-2022,2022,Punjab,Amritsar (PB-02),HCV,Trailer,Tata Motors,Diesel,BS6,5660.0,2,2,False,True,39.21568627450981,98.0392156862745
REG103550,09-09-2022,2022,Rajasthan,Udaipur (RJ-27),4W,SUV,Mahindra,Petrol,BS6,1462.0,5,2,False,True,30.0,100.0
REG103551,14-04-2020,2020,Maharashtra,Pune (MH-12),4W,Hatchback,Maruti Suzuki,EV,BS6,0.0,5,4,True,True,34.61538461538461,84.61538461538461
REG103552,29-03-2023,2023,Delhi,Delhi East (DL-02),2W,Scooter,KTM,Petrol,BS6,150.0,2,1,False,True,36.666666666666664,98.33333333333333
REG103553,07-12-2024,2024,Gujarat,Gandhinagar (GJ-18),3W,Tempo,Piaggio,EV,BS6,0.0,3,0,True,True,35.294117647058826,100.0
REG103554,22-07-2022,2022,Karnataka,Belgaum (KA-22),2W,Moped,Hero,Petrol,BS6,100.0,2,2,False,True,43.333333333333336,96.66666666666667
REG103555,18-08-2021,2021,Kerala,Thrissur (KL-08),2W,Moped,TVS,Petrol,BS4,400.0,2,3,False,False,37.254901960784316,94.11764705882352
REG103556,16-02-2023,2023,Punjab,Ludhiana (PB-10),4W,SUV,Skoda,Diesel,BS6,2179.0,8,1,False,True,33.33333333333333,100.0
REG103557,28-12-2024,2024,Maharashtra,Aurangabad (MH-20),4W,Sedan,MG,Petrol,BS6,1598.0,5,0,False,True,45.714285714285715,100.0
REG103558,22-10-2021,2021,Maharashtra,Nagpur (MH-31),2W,Scooter,Bajaj,CNG,BS6,160.0,2,3,True,True,44.73684210526316,100.0
REG103559,31-12-2023,2023,Gujarat,Rajkot (GJ-03),4W,Sedan,Renault,Diesel,BS6,1598.0,5,1,False,True,36.84210526315789,100.0
REG103560,11-10-2021,2021,Telangana,Khammam (TS-07),2W,Scooter,Suzuki,EV,BS6,0.0,2,3,True,True,38.70967741935484,93.54838709677419
REG103561,04-10-2019,2019,West Bengal,Asansol (WB-39),4W,SUV,MG,Diesel,BS4,1498.0,6,5,False,False,42.10526315789473,10.526315789473683
REG103562,18-09-2022,2022,West Bengal,Durgapur (WB-40),2W,Scooter,Yamaha,Petrol,BS6,200.0,2,2,False,True,35.714285714285715,98.21428571428571
REG103563,03-05-2021,2021,Punjab,Ludhiana (PB-10),3W,E-Rickshaw,Piaggio,Petrol,BS6,200.0,3,3,False,True,38.46153846153847,100.0
REG103564,26-03-2023,2023,Punjab,Patiala (PB-11),4W,MUV,Kia,Diesel,BS6,1498.0,6,1,False,True,33.33333333333333,100.0
REG103565,06-04-2021,2021,Gujarat,Surat (GJ-05),2W,Moped,Suzuki,EV,BS6,0.0,2,3,True,True,50.0,95.0
REG103566,07-10-2019,2019,Madhya Pradesh,Gwalior (MP-07),2W,Motorcycle,Ather,EV,BS4,0.0,2,5,True,False,44.44444444444444,7.4074074074074066
REG103567,03-06-2021,2021,Delhi,Delhi West (DL-08),LCV,Pickup Van,Eicher,Diesel,BS6,2523.0,9,3,False,True,44.11764705882353,94.11764705882352
REG103568,04-03-2023,2023,West Bengal,Siliguri (WB-73),2W,Scooter,KTM,EV,BS6,0.0,2,1,True,True,45.0,97.5
REG103569,21-10-2024,2024,Uttar Pradesh,Lucknow (UP-32),2W,Motorcycle,Yamaha,Petrol,BS6,250.0,2,0,False,True,27.77777777777778,100.0
REG103570,05-02-2022,2022,Kerala,Kozhikode (KL-11),OTH,Road Roller,Sonalika,Petrol,BS6,4998.0,1,2,False,True,32.608695652173914,100.0
REG103571,08-03-2020,2020,Maharashtra,Nagpur (MH-31),2W,Moped,Ola Electric,Petrol,BS6,400.0,2,4,False,True,34.61538461538461,84.61538461538461
REG103572,14-01-2021,2021,Uttar Pradesh,Varanasi (UP-65),2W,Motorcycle,Ather,Petrol,BS6,125.0,2,3,False,True,30.76923076923077,94.87179487179486
REG103573,05-02-2018,2018,Punjab,Amritsar (PB-02),4W,MUV,Mahindra,Diesel,BS4,1197.0,7,6,False,False,18.181818181818183,0.0
REG103574,01-12-2022,2022,Rajasthan,Udaipur (RJ-27),2W,Moped,Honda,Petrol,BS6,110.0,2,2,False,True,30.0,100.0
REG103575,11-07-2023,2023,Punjab,Amritsar (PB-02),4W,Hatchback,Mahindra,Diesel,BS6,800.0,5,1,False,True,33.33333333333333,100.0
REG103576,14-09-2022,2022,Rajasthan,Jaipur (RJ-14),4W,Sedan,Skoda,Diesel,BS6,1968.0,5,2,False,True,30.0,100.0
REG103577,14-04-2024,2024,Karnataka,Mangalore (KA-19),2W,Motorcycle,Royal Enfield,EV,BS6,0.0,2,0,True,True,41.29032258064516,100.0
REG103578,30-10-2022,2022,Telangana,Nizamabad (TS-05),2W,Moped,Honda,EV,BS6,0.0,2,2,True,True,37.5,97.91666666666666
REG103579,22-01-2021,2021,Delhi,Delhi East (DL-02),2W,Motorcycle,Royal Enfield,EV,BS6,0.0,2,3,True,True,44.11764705882353,94.11764705882352
REG103580,11-09-2019,2019,Gujarat,Ahmedabad (GJ-01),4W,Sedan,MG,EV,BS4,0.0,5,5,True,False,55.00000000000001,0.0
REG103581,04-02-2021,2021,Uttar Pradesh,Kanpur (UP-78),4W,SUV,Renault,Petrol,BS6,1197.0,8,3,False,True,30.76923076923077,94.87179487179486
REG103582,07-02-2022,2022,Kerala,Kochi (KL-07),4W,Sedan,Maruti Suzuki,Diesel,BS6,1968.0,5,2,False,True,32.608695652173914,100.0
REG103583,02-02-2018,2018,West Bengal,Kolkata (WB-01),2W,Motorcycle,Ather,EV,BS4,0.0,2,6,True,False,50.0,0.0
REG103584,24-04-2022,2022,Karnataka,Bangalore Central (KA-01),4W,Sedan,Mahindra,EV,BS6,0.0,5,2,True,True,43.333333333333336,96.66666666666667
REG103585,11-03-2022,2022,Tamil Nadu,Madurai (TN-58),2W,Moped,Ather,Hybrid,BS6,100.0,2,2,True,True,48.148148148148145,96.29629629629629
REG103586,19-12-2022,2022,Uttar Pradesh,Kanpur (UP-78),2W,Scooter,Yamaha,EV,BS6,0.0,2,2,True,True,42.592592592592595,96.29629629629629
REG103587,25-02-2023,2023,Kerala,Kollam (KL-02),OTH,Tractor,Mahindra,Diesel,BS6,4998.0,1,1,False,True,30.508474576271187,96.61016949152543
REG103588,13-03-2020,2020,Telangana,Hyderabad (TS-09),HCV,Trailer,Tata Motors,Diesel,BS6,3760.0,2,4,False,True,45.16129032258064,90.32258064516128
REG103589,13-10-2019,2019,Uttar Pradesh,Lucknow (UP-32),3W,E-Rickshaw,TVS,Petrol,BS4,200.0,3,5,False,False,27.27272727272727,0.0
REG103590,12-05-2022,2022,Gujarat,Rajkot (GJ-03),LCV,Light Bus,Tata Motors,CNG,BS6,2523.0,15,2,True,True,50.0,95.65217391304348
REG103591,16-01-2022,2022,Delhi,Delhi West (DL-08),2W,Scooter,Royal Enfield,Petrol,BS6,250.0,2,2,False,True,28.57142857142857,100.0
REG103592,21-12-2021,2021,Maharashtra,Aurangabad (MH-20),4W,SUV,Renault,Petrol,BS6,2179.0,7,3,False,True,44.73684210526316,100.0
REG103593,28-06-2022,2022,Rajasthan,Udaipur (RJ-27),2W,Moped,Bajaj,CNG,BS6,160.0,2,2,True,True,30.0,100.0
REG103594,07-12-2019,2019,Madhya Pradesh,Bhopal (MP-04),3W,Auto Rickshaw,Atul Auto,CNG,BS4,200.0,6,5,True,False,44.44444444444444,7.4074074074074066
REG103595,11-12-2020,2020,Punjab,Amritsar (PB-02),3W,Tempo,Mahindra,Diesel,BS6,250.0,6,4,False,True,29.03225806451613,87.09677419354838
REG103596,11-09-2019,2019,Uttar Pradesh,Varanasi (UP-65),4W,SUV,Mahindra,Petrol,BS4,1197.0,8,5,False,False,27.27272727272727,0.0
REG103597,10-03-2021,2021,Karnataka,Mangalore (KA-19),OTH,Road Roller,Sonalika,Diesel,BS6,6700.0,2,3,False,True,32.88590604026846,94.63087248322147
REG103598,04-10-2021,2021,Punjab,Jalandhar (PB-08),HCV,Truck,Tata Motors,EV,BS6,0.0,2,3,True,True,38.46153846153847,100.0
REG103599,08-10-2023,2023,Maharashtra,Pune (MH-12),2W,Moped,TVS,Petrol,BS6,160.0,2,1,False,True,32.72727272727273,98.18181818181819
REG103600,12-09-2021,2021,Madhya Pradesh,Jabalpur (MP-20),3W,Auto Rickshaw,Bajaj,Diesel,BS6,225.0,7,3,False,True,44.89795918367347,95.91836734693877
REG103601,16-03-2020,2020,Gujarat,Ahmedabad (GJ-01),2W,Scooter,KTM,Petrol,BS4,200.0,2,4,False,False,33.33333333333333,81.81818181818183
REG103602,19-07-2021,2021,Tamil Nadu,Madurai (TN-58),2W,Motorcycle,Yamaha,Petrol,BS4,100.0,2,3,False,False,21.62162162162162,89.1891891891892
REG103603,20-08-2022,2022,Maharashtra,Aurangabad (MH-20),2W,Moped,Ola Electric,Petrol,BS6,125.0,2,2,False,True,41.86046511627907,97.67441860465115
REG103604,03-07-2020,2020,Karnataka,Hubli (KA-25),HCV,Truck,Volvo,EV,BS6,0.0,2,4,True,True,37.5,83.33333333333334
REG103605,09-01-2021,2021,Delhi,Delhi Central (DL-01),2W,Motorcycle,Ather,Petrol,BS6,200.0,2,3,False,True,44.11764705882353,94.11764705882352
REG103606,30-12-2020,2020,Punjab,Patiala (PB-11),2W,Moped,TVS,Petrol,BS4,110.0,2,4,False,False,29.03225806451613,87.09677419354838
REG103607,25-04-2024,2024,Maharashtra,Aurangabad (MH-20),2W,Motorcycle,Ola Electric,Petrol,BS6,110.0,2,0,False,True,45.714285714285715,100.0
REG103608,22-12-2022,2022,Gujarat,Ahmedabad (GJ-01),2W,Motorcycle,Ather,EV,BS6,0.0,2,2,True,True,50.0,95.65217391304348
REG103609,05-06-2022,2022,Madhya Pradesh,Jabalpur (MP-20),LCV,Pickup Van,Eicher,EV,BS6,0.0,9,2,True,True,39.53488372093023,100.0
REG103610,15-11-2019,2019,Karnataka,Bangalore Central (KA-01),2W,Moped,TVS,Petrol,BS4,160.0,2,5,False,False,31.32530120481928,9.63855421686747
REG103611,16-07-2023,2023,Madhya Pradesh,Ujjain (MP-13),2W,Motorcycle,Hero,Petrol,BS6,125.0,2,1,False,True,36.36363636363637,96.36363636363636
REG103612,11-08-2023,2023,Gujarat,Surat (GJ-05),OTH,Crane,Sonalika,Diesel,BS6,4998.0,1,1,False,True,36.84210526315789,100.0
REG103613,26-12-2021,2021,Rajasthan,Ajmer (RJ-01),3W,E-Rickshaw,TVS,CNG,BS4,250.0,3,3,True,False,42.857142857142854,95.23809523809523
REG103614,31-05-2020,2020,Telangana,Khammam (TS-07),2W,Moped,KTM,EV,BS6,0.0,2,4,True,True,45.16129032258064,90.32258064516128
REG103615,12-10-2024,2024,Tamil Nadu,Madurai (TN-58),2W,Motorcycle,Honda,EV,BS6,0.0,2,0,True,True,38.88888888888889,100.0
REG103616,27-09-2021,2021,Telangana,Hyderabad (TS-09),2W,Motorcycle,Royal Enfield,Petrol,BS6,125.0,2,3,False,True,38.70967741935484,93.54838709677419
REG103617,13-07-2022,2022,Telangana,Karimnagar (TS-01),2W,Scooter,KTM,Petrol,BS6,100.0,2,2,False,True,37.5,97.91666666666666
REG103618,17-08-2023,2023,Telangana,Warangal (TS-03),4W,MUV,Kia,Diesel,BS6,1000.0,6,1,False,True,32.25806451612903,98.38709677419355
REG103619,03-07-2024,2024,Maharashtra,Nashik (MH-15),2W,Motorcycle,Bajaj,CNG,BS6,137.5,2,0,True,True,45.714285714285715,100.0
REG103620,02-12-2019,2019,Delhi,Delhi Central (DL-01),2W,Moped,TVS,Petrol,BS4,100.0,2,5,False,False,17.647058823529413,11.76470588235294
REG103621,03-03-2020,2020,West Bengal,Durgapur (WB-40),4W,Hatchback,Kia,Petrol,BS6,800.0,5,4,False,True,30.76923076923077,88.46153846153845
REG103622,15-07-2023,2023,Karnataka,Hubli (KA-25),HCV,Trailer,Ashok Leyland,Diesel,BS6,5660.0,2,1,False,True,37.17948717948718,99.14529914529915
REG103623,03-09-2022,2022,Kerala,Thrissur (KL-08),2W,Motorcycle,Bajaj,Petrol,BS6,110.0,2,2,False,True,32.608695652173914,100.0
REG103624,14-11-2024,2024,Karnataka,Hubli (KA-25),2W,Motorcycle,Royal Enfield,EV,BS6,0.0,2,0,True,True,41.29032258064516,100.0
REG103625,03-06-2020,2020,Punjab,Jalandhar (PB-08),2W,Motorcycle,Hero,Hybrid,BS6,150.0,2,4,True,True,29.03225806451613,87.09677419354838
REG103626,02-07-2023,2023,Gujarat,Vadodara (GJ-06),4W,MUV,Toyota,Hybrid,BS6,1462.0,8,1,True,True,36.84210526315789,100.0
REG103627,08-03-2021,2021,Madhya Pradesh,Bhopal (MP-04),4W,Hatchback,MG,Diesel,BS6,1000.0,5,3,False,True,44.89795918367347,95.91836734693877
REG103628,21-09-2022,2022,Punjab,Patiala (PB-11),2W,Moped,Royal Enfield,Petrol,BS6,125.0,2,2,False,True,39.21568627450981,98.0392156862745
REG103629,06-04-2019,2019,West Bengal,Durgapur (WB-40),4W,Hatchback,Mahindra,Petrol,BS4,1462.0,5,5,False,False,42.10526315789473,10.526315789473683
REG103630,02-03-2022,2022,Gujarat,Gandhinagar (GJ-18),2W,Scooter,Hero,Petrol,BS6,160.0,2,2,False,True,50.0,95.65217391304348
REG103631,12-09-2021,2021,Kerala,Kollam (KL-02),2W,Scooter,Ather,EV,BS6,0.0,2,3,True,True,37.254901960784316,94.11764705882352
REG103632,29-06-2024,2024,Maharashtra,Nashik (MH-15),2W,Scooter,Suzuki,Petrol,BS6,250.0,2,0,False,True,45.714285714285715,100.0
REG103633,21-03-2019,2019,Maharashtra,Mumbai Central (MH-01),4W,MUV,Honda,EV,BS4,0.0,6,5,True,False,36.84210526315789,5.263157894736842
REG103634,26-03-2021,2021,Madhya Pradesh,Ujjain (MP-13),2W,Moped,Bajaj,EV,BS6,0.0,2,3,True,True,44.89795918367347,95.91836734693877
REG103635,03-11-2023,2023,Telangana,Nizamabad (TS-05),4W,Sedan,Honda,Petrol,BS6,1462.0,5,1,False,True,32.25806451612903,98.38709677419355
REG103636,19-01-2022,2022,Maharashtra,Nagpur (MH-31),4W,SUV,Skoda,Diesel,BS6,1968.0,8,2,False,True,41.86046511627907,97.67441860465115
REG103637,03-04-2024,2024,Madhya Pradesh,Jabalpur (MP-20),2W,Scooter,Ather,Petrol,BS6,150.0,2,0,False,True,48.837209302325576,100.0
REG103638,16-02-2021,2021,Gujarat,Vadodara (GJ-06),2W,Scooter,Ather,CNG,BS6,110.0,2,3,True,True,50.0,95.0
REG103639,02-04-2020,2020,Telangana,Nizamabad (TS-05),OTH,Crane,John Deere,Diesel,BS6,3760.0,1,4,False,True,45.16129032258064,90.32258064516128
REG103640,07-06-2023,2023,Uttar Pradesh,Kanpur (UP-78),3W,Tempo,Bajaj,Diesel,BS6,225.0,6,1,False,True,26.666666666666668,100.0
REG103641,05-07-2021,2021,Gujarat,Gandhinagar (GJ-18),2W,Moped,Suzuki,CNG,BS6,400.0,2,3,True,True,50.0,95.0
REG103642,21-10-2023,2023,Madhya Pradesh,Gwalior (MP-07),4W,SUV,Tata Motors,Petrol,BS6,1462.0,5,1,False,True,36.36363636363637,96.36363636363636
REG103643,08-09-2022,2022,Delhi,Delhi North (DL-04),2W,Moped,Suzuki,Petrol,BS6,250.0,2,2,False,True,28.57142857142857,100.0
REG103644,14-10-2022,2022,West Bengal,Siliguri (WB-73),3W,E-Rickshaw,Mahindra,Diesel,BS6,225.0,3,2,False,True,35.714285714285715,98.21428571428571
REG103645,12-10-2022,2022,Delhi,Delhi West (DL-08),2W,Scooter,Ola Electric,Petrol,BS6,100.0,2,2,False,True,28.57142857142857,100.0
REG103646,12-04-2024,2024,Telangana,Khammam (TS-07),4W,Sedan,Honda,Diesel,BS6,800.0,5,0,False,True,25.71428571428571,100.0
REG103647,09-11-2019,2019,Uttar Pradesh,Lucknow (UP-32),2W,Motorcycle,Hero,Petrol,BS4,110.0,2,5,False,False,27.27272727272727,0.0
REG103648,30-07-2020,2020,Rajasthan,Kota (RJ-20),3W,Auto Rickshaw,TVS,CNG,BS6,250.0,6,4,True,True,52.0,84.0
REG103649,26-09-2018,2018,Punjab,Ludhiana (PB-10),4W,SUV,Skoda,CNG,BS4,1968.0,5,6,True,False,18.181818181818183,0.0
REG103650,04-11-2024,2024,Uttar Pradesh,Agra (UP-80),4W,Hatchback,Kia,EV,BS6,0.0,5,0,True,True,27.77777777777778,100.0
REG103651,15-07-2022,2022,West Bengal,Howrah (WB-13),4W,Hatchback,Honda,Diesel,BS6,2179.0,5,2,False,True,35.714285714285715,98.21428571428571
REG103652,03-04-2021,2021,Uttar Pradesh,Varanasi (UP-65),2W,Motorcycle,Ola Electric,CNG,BS6,150.0,2,3,True,True,30.76923076923077,94.87179487179486
REG103653,18-10-2021,2021,West Bengal,Howrah (WB-13),2W,Motorcycle,TVS,Petrol,BS6,150.0,2,3,False,True,39.130434782608695,95.65217391304348
REG103654,27-11-2019,2019,West Bengal,Howrah (WB-13),LCV,Pickup Van,Eicher,Diesel,BS6,3298.0,9,5,False,True,42.10526315789473,10.526315789473683
REG103655,15-12-2018,2018,Madhya Pradesh,Jabalpur (MP-20),4W,Sedan,MG,Diesel,BS4,1598.0,5,6,False,False,34.78260869565217,0.0
REG103656,31-07-2023,2023,Madhya Pradesh,Ujjain (MP-13),2W,Scooter,KTM,Petrol,BS6,100.0,2,1,False,True,36.36363636363637,96.36363636363636
REG103657,18-12-2023,2023,Punjab,Jalandhar (PB-08),3W,E-Rickshaw,Atul Auto,EV,BS6,0.0,3,1,True,True,33.33333333333333,100.0
REG103658,12-07-2024,2024,Maharashtra,Aurangabad (MH-20),2W,Moped,KTM,Petrol,BS6,350.0,2,0,False,True,45.714285714285715,100.0
REG103659,27-01-2021,2021,Punjab,Amritsar (PB-02),4W,Sedan,Honda,Petrol,BS6,1197.0,5,3,False,True,38.46153846153847,100.0
REG103660,28-06-2024,2024,Delhi,Delhi East (DL-02),3W,E-Rickshaw,Kinetic Green,Diesel,BS6,225.0,3,0,False,True,41.02564102564102,100.0
REG103661,26-10-2021,2021,Kerala,Kozhikode (KL-11),3W,Tempo,Kinetic Green,Diesel,BS6,250.0,6,3,False,True,37.254901960784316,94.11764705882352
REG103662,12-06-2024,2024,Kerala,Thiruvananthapuram (KL-01),2W,Moped,Bajaj,Petrol,BS6,100.0,2,0,False,True,36.17021276595745,100.0
REG103663,28-11-2022,2022,Kerala,Kochi (KL-07),2W,Scooter,Bajaj,EV,BS6,0.0,2,2,True,True,32.608695652173914,100.0
REG103664,20-06-2023,2023,Telangana,Nizamabad (TS-05),4W,MUV,Toyota,Petrol,BS6,800.0,6,1,False,True,32.25806451612903,98.38709677419355
REG103665,30-09-2018,2018,West Bengal,Durgapur (WB-40),2W,Motorcycle,KTM,EV,BS4,0.0,2,6,True,False,50.0,0.0
REG103666,02-03-2020,2020,Delhi,Delhi South (DL-09),2W,Scooter,Ola Electric,Petrol,BS6,150.0,2,4,False,True,38.23529411764706,85.29411764705883
REG103667,15-01-2023,2023,Uttar Pradesh,Allahabad (UP-70),2W,Moped,Ather,Petrol,BS6,350.0,2,1,False,True,26.666666666666668,100.0
REG103668,22-04-2018,2018,Delhi,Delhi North (DL-04),2W,Scooter,Honda,Petrol,BS4,125.0,2,6,False,False,17.647058823529413,0.0
REG103669,28-07-2023,2023,Kerala,Kozhikode (KL-11),LCV,Pickup Van,Tata Motors,Diesel,BS6,3298.0,9,1,False,True,30.508474576271187,96.61016949152543
REG103670,21-07-2020,2020,Delhi,Delhi South (DL-09),3W,Tempo,Mahindra,CNG,BS6,225.0,6,4,True,True,38.23529411764706,85.29411764705883
REG103671,11-03-2018,2018,Madhya Pradesh,Jabalpur (MP-20),2W,Scooter,Suzuki,Hybrid,BS4,350.0,2,6,True,False,34.78260869565217,0.0
REG103672,29-12-2022,2022,Delhi,Delhi South (DL-09),4W,SUV,Hyundai,Diesel,BS6,1498.0,5,2,False,True,28.57142857142857,100.0
REG103673,26-02-2018,2018,Maharashtra,Mumbai Central (MH-01),2W,Moped,KTM,EV,BS4,0.0,2,6,True,False,44.44444444444444,0.0
REG103674,16-10-2024,2024,Rajasthan,Jaipur (RJ-14),2W,Moped,Royal Enfield,EV,BS6,0.0,2,0,True,True,41.02564102564102,100.0
REG103675,21-04-2019,2019,Delhi,Delhi South (DL-09),2W,Motorcycle,Hero,Petrol,BS4,200.0,2,5,False,False,17.647058823529413,11.76470588235294
REG103676,12-01-2020,2020,West Bengal,Durgapur (WB-40),2W,Scooter,Ather,EV,BS6,0.0,2,4,True,True,30.76923076923077,88.46153846153845
REG103677,29-08-2023,2023,Madhya Pradesh,Indore (MP-09),2W,Motorcycle,KTM,Petrol,BS6,200.0,2,1,False,True,36.36363636363637,96.36363636363636
